date,预测平均值:GDP:累计同比,预测平均值:工业增加值:当月同比,预测平均值:CPI:当月同比,预测平均值:PPI:当月同比,预测平均值:固定资产投资:累计同比,预测平均值:社会消费品零售总额:当月同比,预测平均值:出口金额:当月同比,预测平均值:进口金额:当月同比,预测平均值:贸易差额:当月值,预测平均值:M2:同比,预测平均值:人民币贷款:同比,预测平均值:人民币贷款:当月新增,预测平均值:1年期存款利率,预测平均值:1年期贷款利率,CPI:当月同比,RPI:当月同比,PPI:全部工业品:当月同比,CGPI:当月同比,M1:同比,M2:同比,人民币存款准备金率:大型存款类金融机构(月),人民币存款准备金率:中小型存款类金融机构(月),官方储备资产:外汇储备,宏观经济景气指数:预警指数,宏观经济景气指数:一致指数,宏观经济景气指数:先行指数,宏观经济景气指数:滞后指数,消费者信心指数(月),消费者满意指数(月),消费者预期指数(月),全国居民收入基尼系数
2017/4/26,6.8,6.95,1.1,6.74,9.17,10.52,11.93,17.83,371.66,10.72,12.5,"7,340.39",1.5,4.35,1.2,0.91,6.4,106.8,18.5,10.5,17,15,"30,295.33",76,94.5,100.06,92.03,113.4,108.8,116.4,0.465
2017/4/27,6.8,6.95,1.1,6.74,9.17,10.52,11.93,17.83,371.66,10.72,12.5,"7,340.39",1.5,4.35,1.2,0.91,6.4,106.8,18.5,10.5,17,15,"30,295.33",76,94.5,100.06,92.03,113.4,108.8,116.4,0.465
2017/4/28,6.8,6.95,1.1,6.74,9.17,10.52,11.93,17.83,371.66,10.72,12.5,"7,340.39",1.5,4.35,1.2,0.91,6.4,106.8,18.5,10.5,17,15,"30,295.33",76,94.5,100.06,92.03,113.4,108.8,116.4,0.465
2017/5/2,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/3,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/4,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/5,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/8,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/9,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/10,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/11,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/12,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/15,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/16,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/17,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/18,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/19,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/22,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/23,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/24,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/25,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/26,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/5/31,6.8,6.29,1.58,5.62,8.81,10.52,7.28,8.91,455.01,10.45,12.8,"9,465.63",1.5,4.35,1.5,1.1,5.5,106.2,17,9.6,17,15,"30,535.67",76,94.44,100.36,92.46,112,107.9,114.7,0.465
2017/6/1,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/2,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/5,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/6,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/7,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/8,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/9,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/12,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/13,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/14,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/15,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/16,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/19,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/20,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/21,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/22,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/23,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/26,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/27,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/28,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/29,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/6/30,6.8,6.47,1.62,5.5,8.41,10.56,8.46,13.19,423.23,9.55,12.75,"12,392.92",1.5,4.35,1.5,0.9,5.5,106.1,15,9.4,17,15,"30,567.89",73.3,94.47,100.5,92.58,113.3,108.5,116.4,0.465
2017/7/3,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/4,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/5,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/6,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/7,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/10,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/11,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/12,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/13,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/14,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/17,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/18,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/19,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/20,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/21,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/24,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/25,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/26,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/27,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/28,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/7/31,7,7.03,1.5,5.56,8.59,10.8,10.37,16.28,469.57,9.52,12.9,"7,819.33",1.5,4.35,1.4,0.67,5.5,105.8,15.3,9.2,17,15,"30,807.20",73.3,94.43,100.46,92.75,114.6,110.4,117.4,0.465
2017/8/1,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/2,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/3,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/4,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/7,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/8,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/9,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/10,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/11,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/14,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/15,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/16,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/17,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/18,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/21,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/22,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/23,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/24,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/25,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/28,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/29,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/30,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/8/31,7,6.52,1.65,5.75,8.08,10.45,6.84,10.12,481.06,9.11,13.1,"9,550.00",1.5,4.35,1.8,1.14,6.3,106.7,14,8.9,17,15,"30,915.27",73.3,94.38,100.4,92.7,114.7,110.2,117.6,0.465
2017/9/1,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/4,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/5,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/6,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/7,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/8,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/11,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/12,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/13,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/14,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/15,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/18,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/19,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/20,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
2017/9/21,7,6.54,1.55,6.32,7.77,10.09,8.72,13.57,380.29,8.94,13,"11,527.78",1.5,4.35,1.6,0.99,6.9,106.9,14,9.2,17,15,"31,085.10",73.3,94.55,100.37,92.75,118.6,113.7,121.9,0.465
